21	Biden	10.03.2020	Joe Biden Speech Transcript After Wins in Missouri, Michigan Primaries	Election	https://www.rev.com/blog/transcripts/joe-biden-speech-transcript-after-wins-in-missouri-michigan-primaries	Speech
22	Biden	12.03.2020	Joe Biden Speech Transcript on Coronavirus: March 12, 2020	Election	https://www.rev.com/blog/transcripts/joe-biden-speech-transcript-on-coronavirus-march-12-2020	Speech
23	Biden	16.03.2020	March Democratic Debate Transcript: Joe Biden & Bernie Sanders	Debate	https://www.rev.com/blog/transcripts/march-democratic-debate-transcript-joe-biden-bernie-sanders	Democratic debates
24	Biden	17.03.2020	Joe Biden Speech Transcript on Primary Night: Coronavirus, Economy, Primaries	Election	https://www.rev.com/blog/transcripts/joe-biden-speech-transcript-on-primary-night-coronavirus-economy-primaries	Speech
25	Biden	23.03.2020	Joe Biden YouTube Speech Transcript on Coronavirus – March 23	Speech	https://www.rev.com/blog/transcripts/joe-biden-youtube-speech-transcript-on-coronavirus-march-23	Speech, online
26	Biden	25.03.2020	Joe Biden Coronavirus Online News Conference Transcript	Press conference	https://www.rev.com/blog/transcripts/joe-biden-coronavirus-online-news-conference-transcript	News conference, online
27	Biden	02.04.2020	Joe Biden Virtual News Briefing on Coronavirus – April 2	Political	https://www.rev.com/blog/transcripts/joe-biden-virtual-news-briefing-on-coronavirus-april-2	Online breefing
28	Biden	07.04.2020	Transcript: Joe Biden Speech to AFL-CIO Union Members on Coronavirus	Election	https://www.rev.com/blog/transcripts/transcript-joe-biden-speech-to-afl-cio-union-members-on-coronavirus	Speech, online
29	Biden	08.04.2020	Joe Biden Virtual Town Hall Transcript April 8	Election	https://www.rev.com/blog/transcripts/joe-biden-virtual-town-hall-transcript-april-8	Town hall, online
30	Biden	13.04.2020	Transcript: Bernie Sanders Endorses Joe Biden in Livestream Meeting	Election	https://www.rev.com/blog/transcripts/transcript-bernie-sanders-endorses-joe-biden-in-livestream-meeting	Video conference
31	Biden	15.04.2020	Joe Biden Virtual Town Hall Transcript April 15	Political	https://www.rev.com/blog/transcripts/joe-biden-virtual-town-hall-transcript-april-15	Town hall, online
32	Biden	22.04.2020	Joe Biden & Al Gore Earth Day Town Hall Transcript	Press conference	https://www.rev.com/blog/transcripts/joe-biden-al-gore-earth-day-town-hall-transcript	Video conference, online town hall
33	Biden	28.04.2020	Joe Biden & Hillary Clinton Virtual Town Hall Transcript on Women’s Issues	Election	https://www.rev.com/blog/transcripts/joe-biden-hillary-clinton-virtual-town-hall-transcript-on-womens-issues	Video conference, online town hall
34	Biden	01.05.2020	Joe Biden Interview Transcript: Response to Sexual Assault Allegations	Election	https://www.rev.com/blog/transcripts/joe-biden-interview-transcript-response-to-sexual-assault-allegations	MSNBC’s Morning Joe; Interview
35	Biden	04.05.2020	Transcript: Joe Biden Town Hall on Protecting Essential Workers	Election	https://www.rev.com/blog/transcripts/joe-biden-town-hall-protecting-essential-workers	Town hall
36	Biden	07.05.2020	Transcript: Joe Biden Virtual Roundtable with African American Florida Representatives	Election	https://www.rev.com/blog/transcripts/transcript-joe-biden-virtual-roundtable-with-african-american-florida-representatives	Roundtable
37	Biden	14.05.2020	Joe Biden Virtual Roundtable Transcript with Governors Whitmer, Murphy & Lamont	Press conference	https://www.rev.com/blog/transcripts/joe-biden-virtual-roundtable-transcript-with-governors-whitmer-murphy-lamont	Video conference
38	Biden	20.05.2020	Joe Biden Roundtable Transcript: Biden Holds Roundtable on Rural Issues	Election	https://www.rev.com/blog/transcripts/joe-biden-roundtable-transcript-biden-holds-roundtable-on-rural-issues	Roundtable
